gender,usage,credit,loan,history,accounts,status,status01,loan01
1,1,8.517193191416236,0.0,0,0,0,0,0
0,0,8.517193191416236,0.0,0,7,4,1,0
1,0,7.600902459542082,7.125283091510711,2,4,0,0,1
1,0,9.210340371976182,8.644706511715198,1,15,0,0,1
1,1,8.006367567650246,0.0,0,18,3,1,0
1,1,8.006367567650246,0.0,0,0,2,1,0
1,1,8.987196820661973,0.0,0,3,0,0,0
0,1,8.517193191416236,0.0,0,1,0,0,0
1,1,9.210340371976182,0.0,1,0,0,0,0
0,1,8.517193191416236,0.0,0,0,0,0,0
1,1,8.517193191416236,0.0,0,2,0,0,0
1,1,7.313220387090301,0.0,0,1,3,1,0
1,0,7.600902459542082,0.0,0,22,0,0,0
0,1,8.006367567650246,0.0,0,1,0,0,0
1,1,6.907755278982137,0.0,5,16,0,0,0
1,0,8.006367567650246,0.0,2,0,2,1,0
0,0,8.294049640102028,0.0,1,13,4,1,0
0,1,8.517193191416236,0.0,0,1,0,0,0
1,0,8.006367567650246,0.0,5,2,0,0,0
0,1,8.517193191416236,0.0,1,4,0,0,0
1,1,8.006367567650246,0.0,0,0,2,1,0
1,0,8.006367567650246,0.0,4,3,4,1,0
0,0,8.517193191416236,0.0,0,4,1,1,0
1,0,8.517193191416236,0.0,3,2,3,1,0
1,1,8.517193191416236,0.0,3,1,2,1,0
0,0,8.006367567650246,0.0,4,0,4,1,0
1,1,9.210340371976182,8.182000136293404,2,9,4,1,1
1,0,8.006367567650246,0.0,1,1,1,1,0
0,0,9.210340371976182,0.0,1,2,0,0,0
0,1,8.006367567650246,0.0,0,3,1,1,0
1,1,8.294049640102028,0.0,0,0,2,1,0
0,1,8.517193191416236,6.721425700790643,1,3,0,0,1
1,1,9.210340371976182,7.285506548522785,0,1,1,1,1
1,0,8.517193191416236,0.0,0,3,0,0,0
0,1,9.210340371976182,0.0,1,1,0,0,0
1,0,8.517193191416236,0.0,0,1,3,1,0
0,0,8.006367567650246,0.0,0,0,0,0,0
1,1,8.006367567650246,0.0,1,0,0,0,0
1,1,8.006367567650246,0.0,0,0,1,1,0
0,0,8.006367567650246,0.0,4,2,1,1,0
0,1,8.987196820661973,0.0,2,3,1,1,0
0,1,8.006367567650246,0.0,0,1,1,1,0
1,0,8.517193191416236,0.0,0,1,3,1,0
1,1,9.903487552536127,8.084254106307318,1,0,0,0,1
0,0,8.517193191416236,0.0,0,4,4,1,0
1,1,8.006367567650246,0.0,3,5,2,1,0
0,1,8.006367567650246,0.0,0,2,0,0,0
0,1,8.699514748210191,8.045267716607803,3,4,3,1,1
0,0,8.006367567650246,0.0,1,1,1,1,0
1,1,9.210340371976182,8.903951072058705,0,8,0,0,1
1,0,8.006367567650246,0.0,1,1,3,1,0
0,1,8.006367567650246,0.0,0,0,0,0,0
1,1,8.006367567650246,0.0,2,6,2,1,0
1,0,9.210340371976182,0.0,0,2,0,0,0
0,1,8.006367567650246,0.0,0,5,0,0,0
0,1,8.987196820661973,0.0,0,3,0,0,0
1,0,8.699514748210191,0.0,0,0,1,1,0
1,1,8.517193191416236,0.0,0,2,1,1,0
1,1,7.600902459542082,0.0,0,6,2,1,0
0,1,7.600902459542082,0.0,1,5,0,0,0
1,0,7.600902459542082,0.0,4,4,3,1,0
1,0,8.006367567650246,0.0,3,11,1,1,0
0,1,8.411832675758411,0.0,0,0,0,0,0
1,1,8.517193191416236,8.405143687607614,1,3,0,0,1
0,0,8.987196820661973,0.0,0,6,4,1,0
1,1,9.392661928770137,7.27931883541462,0,0,0,0,1
1,0,7.600902459542082,7.837948916025283,2,14,2,1,1
0,0,8.006367567650246,0.0,7,17,2,1,0
1,0,8.006367567650246,0.0,1,9,4,1,0
0,1,8.006367567650246,0.0,0,0,2,1,0
1,1,8.006367567650246,0.0,2,0,2,1,0
1,1,8.517193191416236,0.0,0,1,0,0,0
1,1,9.210340371976182,7.051855622955894,0,1,1,1,1
1,1,8.006367567650246,0.0,2,1,1,1,0
0,1,8.517193191416236,0.0,0,1,0,0,0
0,0,8.006367567650246,0.0,0,8,0,0,0
1,1,9.210340371976182,0.0,4,0,2,1,0
1,0,8.294049640102028,0.0,2,0,1,1,0
1,1,8.517193191416236,0.0,2,3,4,1,0
1,0,8.517193191416236,0.0,4,2,0,0,0
1,0,7.824046010856292,0.0,0,38,1,1,0
1,1,8.517193191416236,0.0,0,3,2,1,0
1,1,8.517193191416236,0.0,1,0,0,0,0
1,1,8.517193191416236,0.0,0,1,4,1,0
1,1,8.006367567650246,0.0,5,6,3,1,0
0,0,7.600902459542082,0.0,1,8,2,1,0
0,0,8.006367567650246,0.0,0,7,0,0,0
1,0,8.699514748210191,0.0,4,17,0,0,0
1,1,8.517193191416236,0.0,0,1,0,0,0
0,0,9.210340371976182,8.927844826211702,1,3,2,1,1
1,1,9.210340371976182,0.0,0,2,0,0,0
0,1,8.006367567650246,0.0,0,0,0,0,0
1,1,8.517193191416236,0.0,1,4,1,1,0
1,0,8.517193191416236,0.0,1,5,1,1,0
1,1,9.210340371976182,0.0,0,2,0,0,0
0,1,8.517193191416236,0.0,0,1,0,0,0
0,0,8.517193191416236,0.0,3,0,2,1,0
0,1,9.903487552536127,8.720623711420426,0,3,0,0,1
0,1,7.3777589082278725,0.0,0,0,0,0,0
1,0,8.699514748210191,0.0,15,5,3,1,0
0,1,8.517193191416236,0.0,4,2,3,1,0
1,0,8.517193191416236,0.0,0,0,0,0,0
1,1,8.517193191416236,0.0,2,2,1,1,0
1,0,8.006367567650246,0.0,0,7,2,1,0
1,1,9.903487552536127,0.0,1,0,0,0,0
0,0,8.517193191416236,8.352318548226004,1,8,0,0,1
0,1,8.006367567650246,0.0,0,1,0,0,0
1,0,8.699514748210191,0.0,2,0,2,1,0
0,1,8.517193191416236,0.0,0,2,2,1,0
0,0,9.210340371976182,7.392031567514591,1,6,0,0,1
1,1,8.006367567650246,0.0,0,0,3,1,0
1,0,7.600902459542082,7.415776975415393,4,0,1,1,1
1,0,8.006367567650246,0.0,1,1,2,1,0
0,1,8.006367567650246,0.0,0,10,0,0,0
0,1,9.615805480084347,7.698029170272805,0,2,0,0,1
1,0,6.907755278982137,0.0,0,6,2,1,0
1,0,8.006367567650246,0.0,4,0,3,1,0
1,0,9.210340371976182,0.0,0,6,0,0,0
1,0,8.006367567650246,7.597396320212795,5,5,0,0,1
1,1,8.987196820661973,0.0,0,1,3,1,0
1,1,8.006367567650246,7.205635176410364,0,6,0,0,1
0,1,8.006367567650246,0.0,0,6,0,0,0
0,0,8.517193191416236,0.0,0,6,2,1,0
1,0,8.699514748210191,0.0,6,2,4,1,0
1,0,8.517193191416236,0.0,2,7,0,0,0
1,1,8.411832675758411,0.0,6,8,4,1,0
1,1,10.308952660644293,8.508354242749032,3,8,2,1,1
1,0,7.600902459542082,0.0,2,4,1,1,0
1,1,8.517193191416236,0.0,0,1,0,0,0
1,0,8.517193191416236,0.0,2,1,1,1,0
1,1,7.600902459542082,0.0,0,1,0,0,0
1,1,8.517193191416236,9.470162947548884,3,2,3,1,1
1,1,8.006367567650246,0.0,1,2,0,0,0
1,1,9.210340371976182,8.078998258685154,1,6,2,1,1
1,1,8.006367567650246,0.0,4,2,3,1,0
1,1,9.210340371976182,0.0,0,8,0,0,0
1,0,8.51699317141357,0.0,0,4,2,1,0
1,1,8.006367567650246,0.0,0,1,0,0,0
1,1,7.600902459542082,0.0,0,5,2,1,0
1,0,8.006367567650246,0.0,0,1,2,1,0
0,1,8.006367567650246,0.0,0,1,0,0,0
1,0,7.600902459542082,0.0,1,3,3,1,0
1,1,8.006367567650246,0.0,0,1,2,1,0
1,0,8.006367567650246,0.0,1,1,0,0,0
1,1,8.006367567650246,0.0,4,2,3,1,0
1,1,8.517193191416236,0.0,0,0,1,1,0
0,1,9.903487552536127,0.0,1,1,0,0,0
0,0,8.517193191416236,0.0,9,5,2,1,0
1,0,8.699514748210191,7.4067107301776405,6,1,2,1,1
1,0,8.006367567650246,0.0,2,1,1,1,0
0,1,8.006367567650246,0.0,0,2,0,0,0
1,1,8.411832675758411,6.843749949006225,5,6,4,1,1
0,0,8.006367567650246,0.0,0,1,0,0,0
1,1,8.006367567650246,0.0,0,5,3,1,0
0,1,8.294049640102028,0.0,0,2,0,0,0
1,1,9.210340371976182,10.887904113457884,0,1,0,0,1
1,1,8.006367567650246,0.0,0,1,2,1,0
1,1,8.006367567650246,0.0,6,0,2,1,0
1,0,7.600902459542082,0.0,2,14,4,1,0
0,1,6.907755278982137,7.68017564043659,2,5,4,1,1
1,0,8.006367567650246,0.0,4,4,1,1,0
1,1,10.308952660644293,8.881697406469304,0,2,1,1,1
1,0,8.006367567650246,0.0,0,15,0,0,0
1,1,8.517193191416236,0.0,0,3,1,1,0
0,1,8.517193191416236,0.0,0,6,4,1,0
1,1,9.210340371976182,0.0,1,4,2,1,0
1,1,8.006367567650246,0.0,0,2,0,0,0
1,1,8.006367567650246,0.0,6,2,2,1,0
1,0,8.699514748210191,0.0,0,8,0,0,0
1,1,8.006367567650246,0.0,0,0,0,0,0
1,1,8.006367567650246,0.0,1,1,0,0,0
1,1,8.006367567650246,0.0,2,2,4,1,0
1,1,7.600902459542082,0.0,0,3,0,0,0
1,0,8.517193191416236,0.0,0,9,2,1,0
0,1,8.006367567650246,0.0,0,2,2,1,0
1,0,8.006367567650246,7.375255778009754,0,9,4,1,1
1,1,8.006367567650246,0.0,5,0,2,1,0
0,1,8.006367567650246,0.0,0,1,0,0,0
0,1,8.006367567650246,0.0,0,0,1,1,0
1,1,8.699514748210191,0.0,0,1,0,0,0
0,1,6.907755278982137,0.0,0,3,0,0,0
0,0,8.987196820661973,0.0,5,1,2,1,0
1,1,9.210340371976182,0.0,0,0,0,0,0
1,0,6.907755278982137,0.0,0,24,1,1,0
1,1,6.907755278982137,0.0,0,3,1,1,0
1,0,9.210340371976182,8.063377822367027,1,0,3,1,1
1,1,9.210340371976182,0.0,1,3,1,1,0
1,1,8.517193191416236,0.0,0,1,0,0,0
1,0,8.517193191416236,0.0,11,1,2,1,0
1,1,8.517193191416236,0.0,0,1,0,0,0
1,0,8.517193191416236,0.0,2,6,4,1,0
1,0,7.600902459542082,0.0,2,7,2,1,0
1,1,8.006367567650246,0.0,0,2,3,1,0
1,1,8.517193191416236,0.0,0,6,0,0,0
0,1,8.779557455883728,7.758760544157663,0,0,0,0,1
0,1,8.006367567650246,0.0,2,0,2,1,0
1,1,8.987196820661973,0.0,0,4,0,0,0
0,1,8.006367567650246,0.0,0,1,2,1,0
1,0,9.210340371976182,0.0,0,2,0,0,0
0,1,6.907755278982137,0.0,1,0,0,0,0
1,1,8.006367567650246,0.0,0,0,0,0,0
1,0,8.987196820661973,7.518607216815252,0,3,0,0,1
1,1,8.517193191416236,0.0,0,1,0,0,0
0,0,8.006367567650246,0.0,0,0,2,1,0
0,0,6.907755278982137,0.0,3,7,4,1,0
1,0,8.006367567650246,8.693161274238017,1,8,1,1,1
1,0,7.090076835776092,0.0,7,1,3,1,0
0,1,8.006367567650246,0.0,5,7,2,1,0
0,1,8.006367567650246,0.0,0,0,2,1,0
1,0,8.517193191416236,0.0,0,7,0,0,0
1,1,8.006367567650246,0.0,3,1,3,1,0
1,0,8.517193191416236,7.5740450053721995,0,9,0,0,1
1,1,8.006367567650246,0.0,2,1,4,1,0
1,1,8.006367567650246,7.277938572945661,0,1,0,0,1
1,1,8.922658299524402,7.297091005160418,0,7,0,0,1
1,1,8.517193191416236,0.0,1,0,2,1,0
0,0,8.006367567650246,0.0,0,2,0,0,0
1,0,8.006367567650246,0.0,4,6,0,0,0
1,1,8.987196820661973,0.0,0,0,2,1,0
0,1,8.006367567650246,0.0,0,0,0,0,0
1,1,8.517193191416236,0.0,0,0,2,1,0
1,1,8.006367567650246,0.0,1,0,1,1,0
0,0,8.987196820661973,0.0,0,9,3,1,0
1,1,7.600902459542082,0.0,1,7,1,1,0
1,1,8.294049640102028,0.0,3,0,3,1,0
1,1,9.210340371976182,7.124478262493424,0,4,0,0,1
1,0,8.006367567650246,0.0,1,3,2,1,0
1,0,8.006367567650246,0.0,0,3,3,1,0
1,0,8.006367567650246,0.0,1,2,3,1,0
1,1,8.517193191416236,7.5071410797276075,0,3,0,0,1
1,1,8.006367567650246,0.0,0,0,2,1,0
1,1,8.294049640102028,0.0,7,10,1,1,0
0,1,8.006367567650246,0.0,0,2,3,1,0
1,0,7.824046010856292,0.0,0,13,2,1,0
0,1,8.006367567650246,0.0,0,2,0,0,0
1,0,9.210340371976182,0.0,0,1,2,1,0
1,1,9.210340371976182,8.393894975071744,9,25,3,1,1
1,0,7.600902459542082,0.0,0,8,0,0,0
1,1,8.006367567650246,0.0,1,5,2,1,0
1,1,8.517193191416236,0.0,2,0,2,1,0
1,1,8.517193191416236,8.811652248147041,1,2,1,1,1
0,1,8.517193191416236,7.9222610583532465,0,3,0,0,1
1,1,8.006367567650246,0.0,0,0,1,1,0
0,0,8.517193191416236,0.0,0,3,0,0,0
1,0,9.210340371976182,7.177018765909899,1,17,1,1,1
1,1,9.392661928770137,7.052721049232322,0,1,4,1,1
0,1,8.006367567650246,0.0,2,7,1,1,0
1,1,8.517193191416236,0.0,3,0,2,1,0
1,0,8.006367567650246,0.0,4,1,2,1,0
1,1,7.600902459542082,0.0,0,11,1,1,0
1,0,8.006367567650246,0.0,0,0,2,1,0
1,1,8.517193191416236,0.0,5,2,2,1,0
0,1,8.006367567650246,0.0,0,1,0,0,0
1,1,8.006367567650246,0.0,11,6,2,1,0
1,1,7.600902459542082,0.0,2,2,2,1,0
1,0,8.517193191416236,7.5416830998821105,0,0,1,1,1
1,0,7.600902459542082,0.0,0,13,3,1,0
0,1,8.517193191416236,0.0,2,0,1,1,0
0,1,8.517193191416236,0.0,0,0,0,0,0
1,0,8.006367567650246,0.0,5,0,1,1,0
0,0,9.210340371976182,0.0,0,1,1,1,0
1,1,8.006367567650246,0.0,0,0,0,0,0
0,0,8.987196820661973,6.595780513961311,0,6,0,0,1
1,0,8.987196820661973,7.9266025991813835,1,11,3,1,1
1,1,8.006367567650246,0.0,3,9,2,1,0
1,1,7.600902459542082,0.0,1,0,3,1,0
1,0,8.517193191416236,0.0,1,2,1,1,0
0,1,8.006367567650246,0.0,3,1,1,1,0
1,0,8.517193191416236,0.0,2,0,2,1,0
1,0,7.600902459542082,0.0,2,15,4,1,0
1,1,8.006367567650246,0.0,0,2,1,1,0
0,0,9.210340371976182,0.0,0,5,1,1,0
0,1,8.517193191416236,0.0,0,2,0,0,0
1,1,8.006367567650246,0.0,0,7,0,0,0
1,1,8.517193191416236,8.898092345579151,0,2,3,1,1
1,0,8.294049640102028,0.0,4,0,0,0,0
0,1,8.517193191416236,8.627660644442209,0,5,0,0,1
0,0,8.294049640102028,6.598509028614515,0,0,0,0,1
0,1,9.615805480084347,7.711996507047669,0,2,0,0,1
1,1,9.615805480084347,0.0,0,0,0,0,0
1,0,8.517193191416236,0.0,1,8,1,1,0
1,1,9.210340371976182,0.0,1,1,0,0,0
1,1,8.517193191416236,0.0,0,0,0,0,0
1,0,7.600902459542082,0.0,6,5,4,1,0
1,1,8.699514748210191,0.0,0,4,0,0,0
0,0,8.006367567650246,0.0,2,1,3,1,0
1,1,8.006367567650246,8.202756381655636,6,1,2,1,1
1,0,8.517193191416236,0.0,0,1,3,1,0
0,1,8.779557455883728,8.303752415563412,0,2,0,0,1
1,1,8.517193191416236,0.0,0,5,0,0,0
0,1,8.006367567650246,0.0,2,0,0,0,0
1,1,8.006367567650246,7.636752112435779,3,0,1,1,1
1,0,8.294049640102028,0.0,2,0,1,1,0
1,1,8.517193191416236,0.0,3,0,3,1,0
0,1,8.006367567650246,0.0,3,3,3,1,0
0,1,8.517193191416236,0.0,4,1,4,1,0
1,0,8.006367567650246,6.959398512133975,0,3,0,0,1
1,0,9.615805480084347,0.0,0,1,0,0,0
1,0,9.210340371976182,0.0,0,1,0,0,0
0,1,8.006367567650246,0.0,0,0,0,0,0
0,0,8.006367567650246,7.855544677915663,0,15,0,0,1
1,1,8.294049640102028,7.424761761823208,1,2,0,0,1
0,1,8.987196820661973,0.0,0,2,0,0,0
1,0,8.294049640102028,0.0,1,5,0,0,0
0,0,9.210340371976182,8.787220328629298,0,3,3,1,1
0,1,8.294049640102028,0.0,0,0,0,0,0
0,1,8.006367567650246,0.0,2,6,1,1,0
1,1,9.472704636443673,0.0,0,3,0,0,0
1,1,8.006367567650246,7.933079771880414,4,4,3,1,1
0,0,8.006367567650246,0.0,0,0,1,1,0
1,1,8.006367567650246,0.0,2,0,2,1,0
0,1,8.517193191416236,0.0,0,1,0,0,0
1,0,8.294049640102028,0.0,8,0,2,1,0
1,1,8.517193191416236,0.0,0,0,1,1,0
1,0,9.903487552536127,8.744647438317532,0,1,0,0,1
1,1,8.699514748210191,0.0,1,1,4,1,0
1,1,8.006367567650246,0.0,0,1,0,0,0
1,1,8.517193191416236,0.0,0,0,2,1,0
1,1,8.699514748210191,0.0,1,0,2,1,0
1,0,8.006367567650246,0.0,3,1,2,1,0
0,0,8.006367567650246,0.0,0,1,2,1,0
1,0,8.242756345714477,0.0,2,8,0,0,0
1,0,7.600902459542082,0.0,2,6,0,0,0
1,0,8.517193191416236,7.728855823852543,6,1,1,1,1
1,1,9.210340371976182,8.850804195756417,0,7,1,1,1
1,1,8.006367567650246,0.0,0,0,0,0,0
1,1,8.006367567650246,7.266128779556451,0,3,0,0,1
0,1,8.517193191416236,0.0,0,14,0,0,0
1,0,8.517193191416236,0.0,0,1,0,0,0
1,0,6.907755278982137,0.0,0,13,3,1,0
1,0,8.517193191416236,0.0,2,0,2,1,0
0,0,8.006367567650246,0.0,1,1,3,1,0
1,1,8.006367567650246,0.0,0,0,3,1,0
1,0,8.517193191416236,0.0,2,14,4,1,0
1,1,8.517193191416236,0.0,2,0,2,1,0
1,0,8.006367567650246,0.0,0,2,0,0,0
1,1,9.210340371976182,0.0,0,1,0,0,0
1,1,8.006367567650246,0.0,1,7,3,1,0
1,0,8.006367567650246,0.0,0,0,2,1,0
1,1,8.517193191416236,0.0,0,1,4,1,0
1,0,8.006367567650246,0.0,2,3,2,1,0
1,0,8.699514748210191,7.3901814282264295,12,2,3,1,1
0,1,8.987196820661973,0.0,2,0,0,0,0
0,1,6.907755278982137,0.0,0,4,0,0,0
0,0,8.294049640102028,0.0,0,0,0,0,0
0,0,8.006367567650246,0.0,0,2,0,0,0
1,0,8.517193191416236,0.0,0,0,2,1,0
1,1,7.600902459542082,0.0,3,12,3,1,0
1,1,8.987196820661973,7.313220387090301,4,1,2,1,1
1,1,8.006367567650246,0.0,2,0,2,1,0
1,0,8.006367567650246,0.0,0,2,0,0,0
1,1,8.006367567650246,0.0,8,2,4,1,0
1,1,8.006367567650246,0.0,3,0,1,1,0
1,1,8.006367567650246,0.0,7,5,2,1,0
1,1,8.006367567650246,0.0,1,1,3,1,0
1,0,8.517193191416236,0.0,5,0,3,1,0
0,0,9.210340371976182,7.254884810077337,3,3,2,1,1
1,1,8.517193191416236,0.0,0,0,0,0,0
1,1,9.210340371976182,8.934982049213234,0,4,0,0,1
1,0,9.210340371976182,9.627602289963857,8,2,4,1,1
0,1,8.006367567650246,0.0,0,0,2,1,0
1,0,8.517193191416236,0.0,5,9,1,1,0
1,0,6.907755278982137,0.0,0,16,0,0,0
1,0,8.006367567650246,0.0,0,3,1,1,0
1,0,6.907755278982137,0.0,4,8,0,0,0
1,1,8.006367567650246,0.0,3,4,4,1,0
1,0,8.006367567650246,0.0,0,3,0,0,0
1,0,7.600902459542082,0.0,0,12,1,1,0
1,1,8.517193191416236,8.000014093678072,0,3,0,0,1
1,1,8.006367567650246,0.0,9,0,0,0,0
1,1,9.210340371976182,0.0,0,1,0,0,0
1,1,8.006367567650246,0.0,0,2,1,1,0
0,0,8.006367567650246,0.0,0,3,4,1,0
1,0,8.006367567650246,0.0,2,1,2,1,0
1,1,8.006367567650246,0.0,1,1,4,1,0
1,0,8.517193191416236,0.0,1,1,2,1,0
0,1,8.294049640102028,0.0,0,0,2,1,0
1,1,8.517193191416236,0.0,0,0,2,1,0
1,0,9.210340371976182,7.071573364211532,1,3,0,0,1
1,0,8.006367567650246,0.0,0,0,0,0,0
0,1,7.600902459542082,0.0,0,10,4,1,0
1,1,9.210340371976182,0.0,0,1,0,0,0
0,0,8.006367567650246,0.0,4,1,2,1,0
1,0,6.907755278982137,0.0,6,1,3,1,0
0,0,8.517193191416236,0.0,1,3,3,1,0
1,1,8.006367567650246,0.0,0,0,4,1,0
1,1,8.006367567650246,0.0,0,1,0,0,0
1,1,7.600902459542082,0.0,5,0,2,1,0
1,1,8.006367567650246,0.0,2,0,2,1,0
1,0,9.210340371976182,0.0,2,5,0,0,0
1,1,8.517193191416236,0.0,0,3,1,1,0
1,0,9.210340371976182,7.293697720601437,0,26,0,0,1
0,1,8.006367567650246,0.0,0,2,0,0,0
1,0,8.006367567650246,0.0,9,0,4,1,0
0,0,7.600902459542082,0.0,0,7,2,1,0
0,1,8.517193191416236,0.0,1,1,1,1,0
1,0,8.006367567650246,0.0,3,14,2,1,0
1,1,8.294049640102028,7.679713639966372,12,0,2,1,1
1,1,8.006367567650246,0.0,0,0,0,0,0
1,1,8.006367567650246,0.0,0,10,0,0,0
0,0,8.294049640102028,0.0,0,6,2,1,0
1,0,6.907755278982137,0.0,6,4,2,1,0
0,0,8.006367567650246,0.0,1,1,3,1,0
1,1,8.517193191416236,0.0,0,4,3,1,0
1,0,7.600902459542082,0.0,4,7,1,1,0
0,1,8.006367567650246,0.0,3,3,4,1,0
1,1,8.006367567650246,0.0,2,2,4,1,0
1,1,9.210340371976182,7.255591274253665,1,1,0,0,1
1,1,8.006367567650246,0.0,0,1,0,0,0
1,1,8.294049640102028,0.0,1,2,1,1,0
1,1,8.517193191416236,0.0,0,0,0,0,0
1,1,8.517193191416236,0.0,0,2,0,0,0
1,0,6.907755278982137,0.0,6,1,4,1,0
1,0,8.517193191416236,0.0,5,1,3,1,0
1,1,8.294049640102028,0.0,0,4,0,0,0
0,0,8.517193191416236,0.0,1,7,3,1,0
1,1,8.517193191416236,7.473069088032197,1,3,1,1,1
0,0,7.600902459542082,0.0,1,0,3,1,0
1,1,8.294049640102028,0.0,2,0,2,1,0
0,1,10.021270588192511,8.0149968943483,0,1,0,0,1
1,1,7.600902459542082,0.0,4,0,1,1,0
1,1,6.907755278982137,0.0,2,5,4,1,0
1,1,9.210340371976182,0.0,0,0,1,1,0
1,0,9.210340371976182,7.201170883281678,0,0,1,1,1
1,0,8.006367567650246,0.0,1,1,3,1,0
1,0,8.006367567650246,7.773173680482535,0,7,0,0,1
0,1,8.294049640102028,0.0,0,5,0,0,0
1,1,8.006367567650246,0.0,0,2,0,0,0
1,1,8.006367567650246,0.0,2,0,2,1,0
1,1,8.294049640102028,0.0,0,0,2,1,0
1,0,8.006367567650246,0.0,4,0,2,1,0
1,0,8.006367567650246,0.0,0,0,2,1,0
1,1,8.006367567650246,0.0,1,0,0,0,0
1,1,8.517193191416236,0.0,2,3,2,1,0
1,1,8.006367567650246,0.0,1,0,2,1,0
1,0,8.517193191416236,0.0,9,3,2,1,0
1,1,8.006367567650246,0.0,0,0,3,1,0
1,1,8.294049640102028,0.0,8,0,3,1,0
0,1,9.210340371976182,8.023552392404348,0,0,0,0,1
1,1,8.517193191416236,10.089718125826797,0,7,0,0,1
1,1,7.600902459542082,0.0,2,2,3,1,0
1,0,7.600902459542082,0.0,0,0,0,0,0
1,0,8.006367567650246,0.0,0,15,2,1,0
0,1,8.987196820661973,0.0,0,1,0,0,0
1,1,9.210340371976182,0.0,3,2,1,1,0
0,0,8.006367567650246,0.0,2,3,3,1,0
1,1,9.903487552536127,0.0,0,1,0,0,0
0,0,9.210340371976182,0.0,0,3,0,0,0
0,1,8.517193191416236,0.0,0,0,0,0,0
1,0,9.615805480084347,9.965381956073717,4,4,0,0,1
0,1,8.517193191416236,0.0,4,0,2,1,0
1,0,8.006367567650246,0.0,2,2,3,1,0
0,1,8.517193191416236,0.0,0,1,0,0,0
1,0,7.600902459542082,0.0,0,3,0,0,0
0,1,8.517193191416236,7.978310969867721,0,3,2,1,1
0,1,8.517193191416236,0.0,3,0,4,1,0
0,1,8.517193191416236,0.0,1,6,2,1,0
1,0,8.294049640102028,0.0,0,1,2,1,0
0,1,8.294049640102028,0.0,2,0,2,1,0
1,1,8.006367567650246,0.0,4,4,1,1,0
1,1,8.006367567650246,0.0,1,13,1,1,0
1,0,7.600902459542082,0.0,0,9,1,1,0
1,1,8.006367567650246,4.804021044733257,1,1,1,1,1
1,1,8.006367567650246,0.0,0,1,2,1,0
1,0,7.600902459542082,0.0,0,26,4,1,0
1,0,8.517193191416236,0.0,2,10,2,1,0
0,1,8.006367567650246,0.0,1,0,2,1,0
1,1,8.517193191416236,8.739696537843024,0,5,2,1,1
1,1,8.517193191416236,0.0,2,1,2,1,0
1,1,8.006367567650246,6.373319789577012,0,2,2,1,1
1,0,8.006367567650246,0.0,1,2,0,0,0
0,0,8.517193191416236,0.0,0,2,0,0,0
1,0,8.517193191416236,7.9936199948277435,1,26,1,1,1
0,1,8.517193191416236,0.0,0,3,0,0,0
1,0,9.878169744551839,8.310660905907223,4,0,1,1,1
1,1,8.006367567650246,0.0,1,6,0,0,0
1,1,8.006367567650246,0.0,4,1,3,1,0
1,0,7.937374696163295,7.6515955738576,0,0,0,0,1
0,1,8.006367567650246,0.0,0,1,4,1,0
1,0,8.006367567650246,0.0,4,4,2,1,0
1,1,7.600902459542082,0.0,0,4,0,0,0
0,0,8.517193191416236,8.0925452638913,1,11,0,0,1
1,1,8.006367567650246,0.0,4,3,3,1,0
1,0,8.006367567650246,0.0,1,2,1,1,0
1,1,8.517193191416236,0.0,0,2,0,0,0
1,0,8.006367567650246,0.0,2,0,1,1,0
1,1,9.615805480084347,0.0,0,0,0,0,0
1,0,8.006367567650246,0.0,0,6,0,0,0
0,1,8.006367567650246,0.0,0,1,0,0,0
0,1,8.517193191416236,0.0,0,4,0,0,0
1,1,8.006367567650246,0.0,0,2,0,0,0
0,1,9.210340371976182,0.0,0,4,3,1,0
0,1,8.006367567650246,0.0,1,1,2,1,0
1,0,9.210340371976182,0.0,0,6,3,1,0
1,1,8.006367567650246,0.0,0,3,2,1,0
1,1,8.517193191416236,0.0,0,0,0,0,0
1,0,8.006367567650246,0.0,0,5,2,1,0
1,1,8.517193191416236,0.0,3,0,1,1,0
1,0,9.210340371976182,0.0,2,4,1,1,0
1,1,9.903487552536127,0.0,0,1,0,0,0
1,0,8.006367567650246,0.0,1,5,0,0,0
1,0,8.006367567650246,0.0,1,0,1,1,0
0,1,9.392661928770137,7.987524479848767,0,0,0,0,1
1,0,9.210340371976182,0.0,16,0,3,1,0
0,1,8.987196820661973,0.0,2,2,1,1,0
1,1,8.006367567650246,0.0,0,3,0,0,0
0,0,8.006367567650246,0.0,8,3,4,1,0
1,0,7.600902459542082,0.0,0,2,2,1,0
1,0,7.600902459542082,7.994969522697877,0,13,1,1,1
0,1,8.006367567650246,0.0,2,0,0,0,0
0,1,8.006367567650246,0.0,1,0,0,0,0
0,1,8.517193191416236,0.0,0,6,1,1,0
0,0,8.517193191416236,0.0,6,2,3,1,0
0,0,8.006367567650246,0.0,3,1,1,1,0
1,0,7.600902459542082,0.0,6,5,1,1,0
1,0,8.006367567650246,0.0,0,7,2,1,0
1,1,8.699514748210191,0.0,0,1,0,0,0
1,0,8.006367567650246,0.0,0,7,1,1,0
1,0,8.517193191416236,0.0,0,0,2,1,0
1,0,9.210340371976182,0.0,4,0,2,1,0
1,1,8.006367567650246,0.0,5,3,0,0,0
1,1,8.006367567650246,0.0,0,0,0,0,0
0,1,8.517193191416236,0.0,0,7,0,0,0
